score_id,ncrna_id,disease_id,context_id,relevance_score,specificity_score,mechanism_score,tractability_score,human_evidence_score,risk_score,translational_score,confidence_tier,top_evidence,risk_flags,recommended_experiments,model_version,scored_date,expr_mean_tcga_pancan,expr_median_tcga_pancan,expr_std_tcga_pancan,expr_min_tcga_pancan,expr_max_tcga_pancan,expr_q1_tcga_pancan,expr_q3_tcga_pancan,expr_iqr_tcga_pancan,expr_prevalence_tcga_pancan,in_tcga_pancan_expr,gf_geneformer_like_score,gf_regulatory_centrality,gf_perturbation_impact,gf_disease_shift,gf_context_support,gf_risk_adjustment,gf_model_version,n_pathways,max_hub_correlation,mean_lit_confidence,n_unique_papers,conservation_score,n_perturbation_studies,n_high_conf_perts,mean_pert_effect,de_consistency,mean_abs_log2fc,sig_rate,mean_clinical_r,n_sig_clinical,mean_tau,log_tpm_disease,risk_ubiquitous,risk_contradictory_lit,risk_high_isoforms,curated_contradiction_flag,symbol,biotype,conservation_score:1,transcript_count,top_evidence_list,risk_flags_list,recommended_experiments_list,symbol_label,translational_score_label,relevance_score_label,mean_abs_log2fc_label,sig_rate_label,de_consistency_label,mean_tau_label,log_tpm_disease_label,label,confidence_tier_label,task_type,label_source,dataset_id,notes,label_raw
SCR_LNCRNA_10149_DIS_001_CTX_001,LNCRNA_10149,DIS_001,CTX_001,0.6008,0.1188,0.0,0.0,0.0,0.75,0.1839,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.75"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.194456,0.0,0.25,0.288212,0.099034,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75225,1.0,0.0,0.0,0.0,4.783351,1,0,0,0,LGMN,lncRNA,0.0,1,"['Mean |log2FC| = 0.75', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",LGMN,0.1839,0.6008,0.75225,1.0,1.0,0.0,4.783351,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_7439_DIS_001_CTX_001,LNCRNA_7439,DIS_001,CTX_001,0.5795,0.1577,0.0,0.0,0.0,0.75,0.1839,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.33"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.192354,0.0,0.25,0.266833,0.131457,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.331374,1.0,0.0,0.0,0.0,6.349397,1,0,0,0,IGF2,lncRNA,0.0,1,"['Mean |log2FC| = 0.33', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",IGF2,0.1839,0.5795,0.331374,1.0,1.0,0.0,6.349397,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_0537_DIS_001_CTX_001,LNCRNA_0537,DIS_001,CTX_001,0.5781,0.1602,0.0,0.0,0.0,0.75,0.1839,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.30"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.192215,0.0,0.25,0.26545,0.133524,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.304146,1.0,0.0,0.0,0.0,6.449251,1,0,0,0,SCP2,lncRNA,0.0,1,"['Mean |log2FC| = 0.30', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",SCP2,0.1839,0.5781,0.304146,1.0,1.0,0.0,6.449251,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_0224_DIS_001_CTX_001,LNCRNA_0224,DIS_001,CTX_001,0.5859,0.146,0.0,0.0,0.0,0.75,0.1839,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.46"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.192981,0.0,0.25,0.273264,0.12165,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.457989,1.0,0.0,0.0,0.0,5.875737,1,0,0,0,RPL11,lncRNA,0.0,1,"['Mean |log2FC| = 0.46', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",RPL11,0.1839,0.5859,0.457989,1.0,1.0,0.0,5.875737,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_7692_DIS_001_CTX_001,LNCRNA_7692,DIS_001,CTX_001,0.6095,0.1027,0.0,0.0,0.0,0.75,0.1839,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.93"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.195314,0.0,0.25,0.297026,0.085571,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.925768,1.0,0.0,0.0,0.0,4.133087,1,0,0,0,MS4A6A,lncRNA,0.0,1,"['Mean |log2FC| = 0.93', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",MS4A6A,0.1839,0.6095,0.925768,1.0,1.0,0.0,4.133087,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_3746_DIS_001_CTX_001,LNCRNA_3746,DIS_001,CTX_001,0.601,0.1183,0.0,0.0,0.0,0.75,0.1839,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.76"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.194472,0.0,0.25,0.28847,0.098545,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.757329,1.0,0.0,0.0,0.0,4.75976,1,0,0,0,FNIP2,lncRNA,0.0,1,"['Mean |log2FC| = 0.76', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",FNIP2,0.1839,0.601,0.757329,1.0,1.0,0.0,4.75976,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_8514_DIS_001_CTX_001,LNCRNA_8514,DIS_001,CTX_001,0.5721,0.1708,0.0,0.0,0.0,0.75,0.1839,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.19"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.191608,0.0,0.25,0.259507,0.142311,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.187152,1.0,0.0,0.0,0.0,6.873648,1,0,0,0,GLUD1,lncRNA,0.0,1,"['Mean |log2FC| = 0.19', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",GLUD1,0.1839,0.5721,0.187152,1.0,1.0,0.0,6.873648,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_0053_DIS_001_CTX_001,LNCRNA_0053,DIS_001,CTX_001,0.6075,0.1059,0.0,0.0,0.0,0.75,0.1839,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.89"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.195108,0.0,0.25,0.295121,0.088275,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.88826,1.0,0.0,0.0,0.0,4.263697,1,0,0,0,SKI,lncRNA,0.0,1,"['Mean |log2FC| = 0.89', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",SKI,0.1839,0.6075,0.88826,1.0,1.0,0.0,4.263697,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_7111_DIS_001_CTX_001,LNCRNA_7111,DIS_001,CTX_001,0.6095,0.1023,0.0,0.0,0.0,0.75,0.1839,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.93"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.195302,0.0,0.25,0.297096,0.085276,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.927139,1.0,0.0,0.0,0.0,4.118861,1,0,0,0,ABCA1,lncRNA,0.0,1,"['Mean |log2FC| = 0.93', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",ABCA1,0.1839,0.6095,0.927139,1.0,1.0,0.0,4.118861,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_4537_DIS_001_CTX_001,LNCRNA_4537,DIS_001,CTX_001,0.6465,0.0339,0.0,0.0,0.0,0.75,0.1838,Tier 3 — Exploratory,"[""Mean |log2FC| = 1.66"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.198951,0.0,0.25,0.334519,0.028209,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.663847,1.0,0.0,0.0,0.0,1.362512,1,0,0,0,SOX4,lncRNA,0.0,1,"['Mean |log2FC| = 1.66', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",SOX4,0.1838,0.6465,1.663847,1.0,1.0,0.0,1.362512,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_2503_DIS_001_CTX_001,LNCRNA_2503,DIS_001,CTX_001,0.5906,0.1363,0.0,0.0,0.0,0.75,0.1838,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.56"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.193418,0.0,0.25,0.278237,0.113584,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.555875,1.0,0.0,0.0,0.0,5.486132,1,0,0,0,RPL32,lncRNA,0.0,1,"['Mean |log2FC| = 0.56', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",RPL32,0.1838,0.5906,0.555875,1.0,1.0,0.0,5.486132,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_11439_DIS_001_CTX_001,LNCRNA_11439,DIS_001,CTX_001,0.5814,0.1527,0.0,0.0,0.0,0.75,0.1837,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.37"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.192483,0.0,0.25,0.269035,0.127242,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.374717,1.0,0.0,0.0,0.0,6.145812,1,0,0,0,ASGR2,lncRNA,0.0,1,"['Mean |log2FC| = 0.37', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",ASGR2,0.1837,0.5814,0.374717,1.0,1.0,0.0,6.145812,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_11409_DIS_001_CTX_001,LNCRNA_11409,DIS_001,CTX_001,0.5904,0.136,0.0,0.0,0.0,0.75,0.1837,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.55"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.193374,0.0,0.25,0.278158,0.113341,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.554331,1.0,0.0,0.0,0.0,5.474397,1,0,0,0,ENO3,lncRNA,0.0,1,"['Mean |log2FC| = 0.55', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",ENO3,0.1837,0.5904,0.554331,1.0,1.0,0.0,5.474397,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_3575_DIS_001_CTX_001,LNCRNA_3575,DIS_001,CTX_001,0.6351,0.054,0.0,0.0,0.0,0.75,0.1837,Tier 3 — Exploratory,"[""Mean |log2FC| = 1.44"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.197796,0.0,0.25,0.323168,0.045037,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.44039,1.0,0.0,0.0,0.0,2.175303,1,0,0,0,MMRN1,lncRNA,0.0,1,"['Mean |log2FC| = 1.44', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",MMRN1,0.1837,0.6351,1.44039,1.0,1.0,0.0,2.175303,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_4166_DIS_001_CTX_001,LNCRNA_4166,DIS_001,CTX_001,0.5987,0.1204,0.0,0.0,0.0,0.75,0.1837,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.72"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.194189,0.0,0.25,0.286605,0.100373,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.720612,1.0,0.0,0.0,0.0,4.848042,1,0,0,0,UQCRQ,lncRNA,0.0,1,"['Mean |log2FC| = 0.72', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",UQCRQ,0.1837,0.5987,0.720612,1.0,1.0,0.0,4.848042,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_6573_DIS_001_CTX_001,LNCRNA_6573,DIS_001,CTX_001,0.5932,0.1303,0.0,0.0,0.0,0.75,0.1836,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.61"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.19363,0.0,0.25,0.28109,0.10858,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.612041,1.0,0.0,0.0,0.0,5.24442,1,0,0,0,RPL7,lncRNA,0.0,1,"['Mean |log2FC| = 0.61', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",RPL7,0.1836,0.5932,0.612041,1.0,1.0,0.0,5.24442,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_10888_DIS_001_CTX_001,LNCRNA_10888,DIS_001,CTX_001,0.6382,0.0477,0.0,0.0,0.0,0.75,0.1836,Tier 3 — Exploratory,"[""Mean |log2FC| = 1.50"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.198079,0.0,0.25,0.326416,0.039753,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.504342,1.0,0.0,0.0,0.0,1.920086,1,0,0,0,KNOP1,lncRNA,0.0,1,"['Mean |log2FC| = 1.50', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",KNOP1,0.1836,0.6382,1.504342,1.0,1.0,0.0,1.920086,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_1573_DIS_001_CTX_001,LNCRNA_1573,DIS_001,CTX_001,0.6416,0.0412,0.0,0.0,0.0,0.75,0.1836,Tier 3 — Exploratory,"[""Mean |log2FC| = 1.57"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.198415,0.0,0.25,0.329915,0.034362,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.573221,1.0,0.0,0.0,0.0,1.65971,1,0,0,0,TP53I3,lncRNA,0.0,1,"['Mean |log2FC| = 1.57', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",TP53I3,0.1836,0.6416,1.573221,1.0,1.0,0.0,1.65971,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_6645_DIS_001_CTX_001,LNCRNA_6645,DIS_001,CTX_001,0.6022,0.1133,0.0,0.0,0.0,0.75,0.1836,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.79"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.194514,0.0,0.25,0.290305,0.094382,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.793449,1.0,0.0,0.0,0.0,4.558663,1,0,0,0,MTDH,lncRNA,0.0,1,"['Mean |log2FC| = 0.79', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",MTDH,0.1836,0.6022,0.793449,1.0,1.0,0.0,4.558663,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
