symbol,expr_mean,expr_std,expr_median,expr_max,expr_nonzero_fraction,expr_cv,expr_log1p_mean,expr_log1p_max
ENSG00000156599,852.9298245614035,457.6350643584097,822.0,1867,1.0,0.5365448026087449,6.749849017767486,7.532623618788788
ENSG00000156603,96.71929824561404,40.240240336706364,96.0,190,1.0,0.41605182281738845,4.58209906508678,5.25227342804663
ENSG00000156639,1274.5087719298247,772.5056431325788,900.0,3313,1.0,0.6061203030896939,7.151100414806218,8.105911197986508
ENSG00000156642,584.5263157894736,313.8065888217931,524.0,1586,1.0,0.5368562207468098,6.372511127868,7.369600720526409
ENSG00000156650,222.49122807017545,133.9477673795458,191.0,605,1.0,0.6020361725779932,5.4093721652752365,6.406879986069314
ENSG00000156671,140.31578947368422,91.75572342886782,116.0,423,1.0,0.6539230101832291,4.950997027776524,6.049733455231958
ENSG00000156675,264.0,151.23963955070963,233.0,679,1.0,0.5728774225405667,5.579729825986222,6.522092798170152
ENSG00000156687,0.14035087719298245,0.7180975981027945,0.0,5,0.05263157894736842,5.116445386482411,0.13133600206108695,1.791759469228055
ENSG00000156689,0.5087719298245614,1.2265341270883094,0.0,7,0.2631578947368421,2.4107739739321943,0.4112960284189576,2.0794415416798357
ENSG00000156697,122.6842105263158,52.62371745798414,118.0,276,1.0,0.42893634993637864,4.817731627971765,5.6240175061873385
ENSG00000156709,1798.298245614035,936.5871549123804,1558.0,4202,1.0,0.5208185890169622,7.495152004319947,8.343553835005117
ENSG00000156711,38.473684210526315,22.251087664553367,37.0,116,1.0,0.5783456438119207,3.6756342273639158,4.762173934797756
ENSG00000156735,261.1929824561403,151.42070515578342,236.0,795,1.0,0.5797273101746142,5.569080806883488,6.679599185844383
ENSG00000156738,9.771929824561404,8.246249242317143,8.0,49,0.9473684210526315,0.8438711073825442,2.3769436603125924,3.912023005428146
ENSG00000156787,22.894736842105264,13.96255734164759,21.0,62,0.9824561403508771,0.6098588264167913,3.1736582188749076,4.143134726391533
ENSG00000156795,40.08771929824562,19.204985124547356,38.0,97,1.0,0.47907402717689246,3.7157092763231128,4.584967478670572
ENSG00000156802,187.94736842105263,121.25540062385318,174.0,573,1.0,0.6451561500569057,5.241468502315884,6.352629396319567
ENSG00000156804,63.719298245614034,38.8080230962826,58.0,196,1.0,0.6090466179758006,4.170059429762126,5.2832037287379885
ENSG00000156831,83.80701754385964,33.57796822136037,82.0,179,1.0,0.400658193137438,4.4403782934288785,5.19295685089021
ENSG00000156853,131.3859649122807,66.58205313369925,119.0,318,1.0,0.5067668618802053,4.885721632689705,5.765191102784844
ENSG00000156858,167.49122807017545,88.52443625652943,147.0,425,1.0,0.5285317761204752,5.1268836895065935,6.054439346269371
ENSG00000156860,319.7894736842105,175.03109283394943,270.0,814,1.0,0.5473322521140618,5.770785062748931,6.703188113240863
ENSG00000156869,328.89473684210526,291.4223545334238,257.0,1446,1.0,0.886065728298136,5.798773624309471,7.277247726631484
ENSG00000156873,184.19298245614036,96.51599397370275,161.0,491,1.0,0.5239938714640496,5.221398429788665,6.198478716492308
ENSG00000156875,6.421052631578948,6.616935437683078,5.0,33,0.8070175438596491,1.0305063386555613,2.0043209112117277,3.5263605246161616
ENSG00000156876,20.210526315789473,13.096805556679602,18.0,65,0.9824561403508771,0.6480190249398762,3.0544975827802423,4.189654742026425
ENSG00000156885,41.08771929824562,33.657561611532195,29.0,154,1.0,0.8191635405027049,3.7397559950051447,5.043425116919247
ENSG00000156886,74.63157894736842,129.21613007158467,17.0,687,0.9473684210526315,1.731386792214463,4.325873906912585,6.5337888379333435
ENSG00000156920,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000156925,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000156928,350.29824561403507,166.62907533461006,318.0,770,1.0,0.47567773296302773,5.8616355652770595,6.647688373563329
ENSG00000156931,176.68421052631578,96.6444436904709,154.0,419,1.0,0.5469897021504162,5.180007876549407,6.040254711277414
ENSG00000156958,245.89473684210526,112.41880946622993,243.0,688,1.0,0.45718265836009603,5.508962079162018,6.535241271013659
ENSG00000156959,0.21052631578947367,0.7254762501100116,0.0,4,0.10526315789473684,3.4460121880225554,0.19105523676270922,1.6094379124341003
ENSG00000156966,25.280701754385966,21.54791536649437,16.0,87,0.9824561403508771,0.8523464093616787,3.268834896242615,4.477336814478207
ENSG00000156968,243.78947368421052,138.23113883767613,201.0,579,1.0,0.5670102845241465,5.500398550057657,6.363028103540465
ENSG00000156970,4.280701754385965,4.143645677268613,4.0,22,0.8245614035087719,0.967982801657012,1.6640589969143256,3.1354942159291497
ENSG00000156973,95.33333333333333,45.22615130546442,85.0,226,1.0,0.47440018851885757,4.567814399444322,5.424950017481403
ENSG00000156976,2603.754385964912,1285.8613744532408,2495.0,6209,1.0,0.4938489518767416,7.865093664124223,8.733916174927524
ENSG00000156983,85.91228070175438,47.17152618058392,71.0,213,1.0,0.5490661613831496,4.464899342214754,5.365976015021851
ENSG00000156990,227.1578947368421,104.29008127636865,211.0,565,1.0,0.4591083281397137,5.430037910048202,6.338594078203183
ENSG00000157005,0.08771929824561403,0.6622661785325222,0.0,5,0.017543859649122806,7.549834435270754,0.0840831172105414,1.791759469228055
ENSG00000157014,156.71929824561403,64.58818843421011,148.0,379,1.0,0.41212658018022796,5.060816859631116,5.940171252720432
ENSG00000157017,2.245614035087719,2.1980567859100484,2.0,8,0.7017543859649122,0.9788221624755685,1.1773045572437746,2.1972245773362196
ENSG00000157020,955.4912280701755,471.9635701289052,849.0,2180,1.0,0.49394861644322924,6.863271617975919,7.687538766201629
ENSG00000157036,24.45614035087719,10.918644237264528,23.0,48,1.0,0.44645819334582365,3.2369569850496376,3.8918202981106265
ENSG00000157045,500.0701754385965,191.50772640596767,502.0,929,1.0,0.3829617038008756,6.216746162011597,6.835184586147301
ENSG00000157060,0.017543859649122806,0.13245323570650439,0.0,1,0.017543859649122806,7.549834435270751,0.017391742711869183,0.6931471805599453
ENSG00000157064,1.8771929824561404,2.7194417457488043,1.0,10,0.5263157894736842,1.448674574838148,1.0568151599896483,2.3978952727983707
ENSG00000157077,393.2105263157895,214.04953839524637,374.0,821,1.0,0.5443637035884996,5.976885097344825,6.71174039505618
ENSG00000157087,669.2280701754386,459.29911734946216,529.0,1970,1.0,0.6863117938688026,6.507618057707894,7.58629630715272
ENSG00000157093,0.07017543859649122,0.5298129428260174,0.0,4,0.017543859649122806,7.549834435270749,0.06782259633876109,1.6094379124341003
ENSG00000157103,3324.684210526316,2184.6992614046344,2586.0,9403,1.0,0.6571148184503166,8.109430709522547,9.14889040965996
ENSG00000157106,478.4035087719298,537.6033741008436,276.0,2510,1.0,1.1237446303035712,6.172542641063883,7.828436359157585
ENSG00000157107,192.21052631578948,125.58957202532287,159.0,554,1.0,0.653395911413235,5.263780404330394,6.318968113746434
ENSG00000157110,366.2105263157895,202.7822316147217,312.0,826,1.0,0.553731302195992,5.905935324772796,6.717804695023691
ENSG00000157111,6.298245614035087,4.586334173703679,5.0,19,0.9298245614035088,0.7281923339863781,1.987633992426713,2.995732273553991
ENSG00000157119,0.12280701754385964,0.3812655354491186,0.0,2,0.10526315789473684,3.104590788657109,0.1158318155251217,1.0986122886681098
ENSG00000157131,9486.122807017544,5400.335594962645,8508.0,21288,1.0,0.5692879698929938,9.157690664077466,9.96594578637574
ENSG00000157150,3.754385964912281,3.5369513797416894,3.0,18,0.8771929824561403,0.9420851805854032,1.5590675530451508,2.9444389791664403
ENSG00000157152,0.6666666666666666,1.4433756729740639,0.0,8,0.2982456140350877,2.165063509461096,0.5108256237659906,2.1972245773362196
ENSG00000157168,73.70175438596492,56.64235067265756,54.0,218,1.0,0.7685346318356298,4.313503577618874,5.389071729816501
ENSG00000157181,332.96491228070175,145.90725587953375,328.0,731,1.0,0.4382061006972667,5.811035934406451,6.595780513961311
ENSG00000157184,1309.5263157894738,671.5012792579869,1157.0,3119,1.0,0.5127818136691351,7.178184103286359,8.045588280803528
ENSG00000157191,446.42105263157896,204.260858023021,395.0,1019,1.0,0.45755202811098783,6.103500103450918,6.927557906278317
ENSG00000157193,2.1052631578947367,2.312112597096892,1.0,9,0.6842105263157895,1.0982534836210236,1.133098464739279,2.302585092994046
ENSG00000157211,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000157212,87.28070175438596,51.802769639816454,79.0,234,1.0,0.5935191697426208,4.480521530545726,5.459585514144159
ENSG00000157214,43.80701754385965,30.060913514117605,36.0,127,0.9824561403508771,0.686212282861315,3.8023647687579345,4.852030263919617
ENSG00000157216,692.2280701754386,356.8258387476935,612.0,1583,1.0,0.5154743849917259,6.541359050638801,7.367708572374371
ENSG00000157219,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000157224,567.561403508772,265.86980014015586,557.0,1517,1.0,0.4684423544245582,6.343109317047976,7.325148957955575
ENSG00000157227,234.57894736842104,108.84408038376024,220.0,458,1.0,0.4639976502785382,5.462046090265376,6.129050210060545
ENSG00000157240,175.6315789473684,109.2069842708507,154.0,592,1.0,0.621795834925431,5.174066088420656,6.385194398997726
ENSG00000157259,295.43859649122805,127.59898364237239,315.0,611,1.0,0.4318967973643246,5.6918401025261,6.416732282512326
ENSG00000157303,180.7017543859649,153.3901380831013,123.0,632,1.0,0.8488580457025995,5.202366630754328,6.450470422144176
ENSG00000157315,21.82456140350877,18.158157166386626,18.0,80,0.9122807017543859,0.8320055936366864,3.127837210677955,4.394449154672439
ENSG00000157322,0.12280701754385964,0.3812655354491189,0.0,2,0.10526315789473684,3.104590788657111,0.1158318155251217,1.0986122886681098
ENSG00000157326,978.7017543859649,683.1870420764384,688.0,2722,1.0,0.6980543756203526,6.887248193086938,7.909489492673759
ENSG00000157330,0.017543859649122806,0.13245323570650436,0.0,1,0.017543859649122806,7.549834435270749,0.017391742711869183,0.6931471805599453
ENSG00000157335,0.05263157894736842,0.22528177844479183,0.0,1,0.05263157894736842,4.280353790451045,0.05129329438755053,0.6931471805599453
ENSG00000157343,1.087719298245614,1.9112514762620294,0.0,11,0.42105263157894735,1.7571182926925109,0.7360722252769792,2.4849066497880004
ENSG00000157349,175.64912280701753,57.59882539355114,174.0,317,1.0,0.327919800982063,5.174165408081064,5.762051382780177
ENSG00000157350,335.9122807017544,170.63612922382887,325.0,790,1.0,0.5079782402338876,5.819822601816281,6.673297967767654
ENSG00000157353,216.4561403508772,105.42127566771575,189.0,451,1.0,0.4870329642616143,5.381997176634741,6.113682179832232
ENSG00000157368,28.80701754385965,20.996971377261627,26.0,105,1.0,0.7288839028647458,3.3947438538373818,4.663439094112067
ENSG00000157379,1848.9649122807018,1128.0339401699928,1620.0,5020,1.0,0.6100894249953942,7.522921951557752,8.521384396034705
ENSG00000157388,51.719298245614034,29.307942844636177,49.0,146,1.0,0.5666732503881486,3.964981579134758,4.990432586778736
ENSG00000157399,1908.7719298245613,890.4083336461797,1710.0,4084,1.0,0.4664823071491934,7.554739105442101,8.315077007294104
ENSG00000157404,16.80701754385965,15.240264569895135,11.0,70,0.9473684210526315,0.9067798334906291,2.879592623641338,4.2626798770413155
ENSG00000157423,6.157894736842105,6.535041462553488,5.0,25,0.7719298245614035,1.061246049474498,1.9682159065696117,3.258096538021482
ENSG00000157426,104.98245614035088,47.788406853272846,97.0,250,1.0,0.4552037417507607,4.663273572304191,5.5254529391317835
ENSG00000157429,26.350877192982455,12.81808324771545,27.0,62,1.0,0.4864385786416649,3.3087486012232263,4.143134726391533
ENSG00000157445,4.508771929824562,3.49040934468777,4.0,15,0.8947368421052632,0.7741374811175209,1.7063417180737033,2.772588722239781
ENSG00000157450,234.0,140.02385000930582,197.0,548,1.0,0.5983925214072898,5.459585514144159,6.3080984415095305
ENSG00000157456,7.87719298245614,7.3704772462231185,6.0,43,0.9473684210526315,0.9356730579837812,2.1834854014529155,3.784189633918261
ENSG00000157470,2.491228070175439,2.3308705226768196,2.0,9,0.7543859649122807,0.93563112529985,1.2502535568899422,2.302585092994046
ENSG00000157483,710.7894736842105,426.506227422385,626.0,1610,1.0,0.6000457846001714,6.567782184661336,7.384610383176974
ENSG00000157500,391.43859649122805,214.98330645689177,348.0,891,1.0,0.549213359091199,5.9723800829235625,6.79346613258001
ENSG00000157502,16.54385964912281,12.164160142810923,13.0,59,0.9473684210526315,0.7352673681232477,2.864704011147587,4.0943445622221
ENSG00000157510,135.94736842105263,110.47081402741492,96.0,416,0.9824561403508771,0.812599870894651,4.91959667990601,6.0330862217988015
ENSG00000157514,568.6491228070175,352.6901964709493,491.0,1682,1.0,0.6202246382267642,6.345020597262342,7.428333194190806
ENSG00000157538,590.140350877193,263.79858649278054,562.0,1477,1.0,0.4470099123041944,6.382053469545768,7.298445101508147
ENSG00000157540,406.35087719298247,276.08218828225193,305.0,1207,1.0,0.6794182165654244,6.009674920167815,7.0967213784947605
ENSG00000157542,0.17543859649122806,0.6579949798316922,0.0,4,0.08771929824561403,3.750571385040646,0.1616413515564159,1.6094379124341003
ENSG00000157551,31.82456140350877,19.67696514692964,30.0,92,0.9824561403508771,0.6182949357083735,3.4911770584395394,4.532599493153256
ENSG00000157554,218.57894736842104,166.77261544737462,163.0,726,1.0,0.7629857196003174,5.391711836954222,6.588926477533519
ENSG00000157557,1196.4035087719299,708.0352810935221,984.0,2723,1.0,0.591803079732103,7.087910748812606,7.909856667269403
ENSG00000157570,187.35087719298247,154.0337962948473,125.0,528,1.0,0.822167467815928,5.238306591376913,6.270988431858299
ENSG00000157578,7.333333333333333,5.0118906232127225,7.0,25,0.9122807017543859,0.6834396304380985,2.120263536200091,3.258096538021482
ENSG00000157593,423.49122807017545,157.62354823246898,432.0,756,1.0,0.3722002671714127,6.050891341392255,6.6293632534374485
ENSG00000157600,82.08771929824562,50.92230801558475,69.0,222,1.0,0.6203401489395877,4.419896908729291,5.407171771460119
ENSG00000157601,577.719298245614,345.87336423207415,472.0,1653,1.0,0.5986875724636571,6.36081755560562,7.4109518755836366
ENSG00000157613,10.12280701754386,7.905852658990311,8.0,29,0.9649122807017544,0.7809941101602214,2.408997686602676,3.4011973816621555
ENSG00000157617,234.94736842105263,171.2558050165883,180.0,690,1.0,0.7289113564774145,5.463608764988999,6.53813982376767
ENSG00000157625,623.1052631578947,348.35602089418967,569.0,1619,1.0,0.5590644815431712,6.4363190451008725,7.3901814282264295
ENSG00000157637,2469.7368421052633,1495.5734510108227,1959.0,5852,1.0,0.6055598416452984,7.812271701776268,8.67470962929122
ENSG00000157653,16.982456140350877,11.334982557284102,16.0,55,0.9649122807017544,0.6674524852946218,2.8893966237379582,4.02535169073515
ENSG00000157654,0.9122807017543859,1.467270324621126,0.0,7,0.40350877192982454,1.6083540096808497,0.6482966143945935,2.0794415416798357
ENSG00000157657,120.96491228070175,66.27700660115863,114.0,354,1.0,0.5479027376745529,4.803733399110678,5.872117789475416
ENSG00000157680,1.3157894736842106,1.8240251284379092,1.0,8,0.543859649122807,1.3862590976128109,0.8397506547518208,2.1972245773362196
ENSG00000157693,181.5438596491228,99.73609286788498,157.0,425,1.0,0.549377395967283,5.206990470993184,6.054439346269371
ENSG00000157703,0.21052631578947367,0.5896985339156401,0.0,2,0.12280701754385964,2.8010680360992906,0.19105523676270922,1.0986122886681098
ENSG00000157734,22.017543859649123,14.967215634834997,19.0,80,0.9824561403508771,0.6797858893909122,3.1362567016694842,4.394449154672439
ENSG00000157741,138.87719298245614,103.58813883001115,100.0,501,1.0,0.7458974119897215,4.940764844667945,6.218600119691729
ENSG00000157764,202.6315789473684,122.44322759941608,166.0,520,1.0,0.6042652790620534,5.316312375534072,6.255750041753367
ENSG00000157765,23.140350877192983,15.782493235602212,20.0,64,1.0,0.6820334453596104,3.1838847506587387,4.174387269895637
ENSG00000157766,0.7894736842105263,1.4359770454947978,0.0,6,0.2807017543859649,1.8189042576267438,0.581921545449721,1.9459101490553132
ENSG00000157778,80.24561403508773,32.102670506269185,80.0,159,1.0,0.4000551418577489,4.3974768386462015,5.075173815233827
ENSG00000157782,1.2280701754385965,1.7010243117819286,1.0,8,0.5087719298245614,1.3851197967367133,0.8011358186240412,2.1972245773362196
ENSG00000157796,121.71929824561404,87.69076233845126,97.0,432,1.0,0.7204343403418452,4.809899619265032,6.07073772800249
ENSG00000157800,97.6842105263158,42.819036944004594,95.0,226,1.0,0.43834143423280564,4.591924959238071,5.424950017481403
ENSG00000157823,427.96491228070175,194.10122220417082,424.0,1088,1.0,0.45354471040574473,6.061375126027595,6.9930151229329605
ENSG00000157827,90.10526315789474,83.97207958825325,50.0,338,1.0,0.9319331262715022,4.512015576009769,5.82600010738045
ENSG00000157833,6.368421052631579,5.023628380489858,5.0,23,0.9122807017543859,0.788834208506672,1.9972034434428638,3.1780538303479458
ENSG00000157837,428.7719298245614,211.49290916379778,374.0,1006,1.0,0.49325269322162324,6.063254672221188,6.914730892718563
ENSG00000157851,0.03508771929824561,0.2649064714130087,0.0,2,0.017543859649122806,7.549834435270749,0.0344861760711693,1.0986122886681098
ENSG00000157856,0.07017543859649122,0.25771309648570556,0.0,1,0.07017543859649122,3.6724116249213044,0.06782259633876109,0.6931471805599453
ENSG00000157869,60.824561403508774,33.565566330806476,53.0,155,1.0,0.5518423077173259,4.12430071922152,5.049856007249537
ENSG00000157870,145.49122807017545,71.51301649925037,148.0,356,1.0,0.4915280285128748,4.986965550010351,5.877735781779639
ENSG00000157873,493.9298245614035,231.83505987548273,486.0,1017,1.0,0.46936841702431326,6.204415983955757,6.925595197110468
ENSG00000157881,161.4561403508772,108.41373630934126,126.0,491,1.0,0.6714748418594427,5.090408059805675,6.198478716492308
ENSG00000157884,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ENSG00000157890,0.14035087719298245,0.3981473386299916,0.0,2,0.12280701754385964,2.8367997877386903,0.13133600206108695,1.0986122886681098
ENSG00000157895,220.64912280701753,114.60124831470303,199.0,469,1.0,0.519382297363288,5.401095603624095,6.152732694704104
ENSG00000157911,310.2631578947368,182.37378476201303,263.0,843,1.0,0.587803547154919,5.740638721245982,6.738152494595957
ENSG00000157916,2288.6140350877195,1085.4285814892592,2090.0,4898,1.0,0.474273322127755,7.736138538713395,8.496786381638575
ENSG00000157927,1.5789473684210527,2.1208772479216886,1.0,11,0.5964912280701754,1.3432222570170695,0.9473813189441862,2.4849066497880004
ENSG00000157933,1168.3333333333333,920.65332651278,715.0,3270,1.0,0.7880057002962455,7.064189064823964,8.092851027538384
ENSG00000157954,962.4561403508771,476.6655787182845,848.0,2013,1.0,0.4952595331196175,6.870526965646404,7.607878073278507
ENSG00000157978,511.50877192982455,235.36818594999934,484.0,1249,1.0,0.4601449649866224,6.23931782682672,7.1308988302963465
ENSG00000157985,235.05263157894737,163.98077207106496,176.0,701,1.0,0.6976342743730932,5.464054795326456,6.553933404025811
ENSG00000157992,91.9298245614035,69.68778834639198,67.0,370,1.0,0.7580541862107525,4.5318446337099765,5.916202062607435
ENSG00000157999,0.49122807017543857,0.9472291738377911,0.0,5,0.2982456140350877,1.9282879610269321,0.3995999886557663,1.791759469228055
ENSG00000158006,526.4035087719299,223.97973917052684,500.0,1089,1.0,0.42549058932578,6.267965926858621,6.993932975223189
ENSG00000158008,0.2631578947368421,1.0093547406542465,0.0,7,0.12280701754385964,3.835548014486137,0.23361485118150516,2.0794415416798357
ENSG00000158014,1.912280701754386,2.6205281757308962,1.0,12,0.5614035087719298,1.3703679451069826,1.0689365205219932,2.5649493574615367
ENSG00000158019,264.96491228070175,126.9178537638028,237.0,649,1.0,0.47899871976009795,5.583364391361813,6.476972362889683
ENSG00000158022,0.8421052631578947,1.5444540607815627,0.0,6,0.3157894736842105,1.8340391971781058,0.6109090823229731,1.9459101490553132
ENSG00000158023,38.80701754385965,24.7021099420469,36.0,109,1.0,0.6365371910925286,3.6840432169452915,4.700480365792417
ENSG00000158042,211.47368421052633,95.892258227502,197.0,448,1.0,0.45344771187718713,5.3588181416865,6.1070228877422545
ENSG00000158050,5.754385964912281,5.60063995627281,5.0,28,0.8245614035087719,0.9732819436205798,1.9101920664532341,3.367295829986474
ENSG00000158055,6.87719298245614,7.334045306062572,6.0,45,0.9649122807017544,1.0664300572590986,2.0639716199077043,3.828641396489095
ENSG00000158062,51.70175438596491,33.51756730873736,40.0,142,1.0,0.6482868464872853,3.9646487450494754,4.962844630259907
ENSG00000158077,11.508771929824562,10.920365651612235,8.0,45,0.8596491228070176,0.9488732349724045,2.5264301525797457,3.828641396489095
ENSG00000158079,13.473684210526315,8.80767778531463,11.0,54,1.0,0.6536948356288201,2.672332118500131,4.007333185232471
ENSG00000158089,19.80701754385965,18.886350510063412,12.0,99,0.9122807017543859,0.9535181391263192,3.0352903117231205,4.605170185988092
ENSG00000158092,184.59649122807016,88.8300664288527,178.0,460,1.0,0.4812121066759746,5.223574915152224,6.133398042996649
ENSG00000158104,42087.228070175435,18758.415672341325,38111.0,86820,1.0,0.4457032817904734,10.647523362284371,11.371603806870644
ENSG00000158106,10.192982456140351,7.092346469689371,10.0,29,0.9298245614035088,0.6958067965099727,2.41528701551024,3.4011973816621555
ENSG00000158109,1723.9473684210527,742.891345185741,1632.0,3526,1.0,0.4309246087171143,7.452951817939729,8.168202930236053
ENSG00000158113,2.6140350877192984,2.396085989728966,2.0,9,0.7543859649122807,0.9166234994265172,1.284824900955031,2.302585092994046
ENSG00000158122,57.578947368421055,34.2287198585909,47.0,166,1.0,0.5944658841985622,4.070375372109105,5.117993812416755
ENSG00000158125,2792.561403508772,1517.044200993967,2763.0,7111,1.0,0.5432447068443491,7.935072549509166,8.86953877719374
ENSG00000158156,184.03508771929825,107.30280333714505,160.0,470,1.0,0.5830562240435908,5.220545470442064,6.154858094016418
ENSG00000158158,86.35087719298245,60.47150782100081,70.0,292,1.0,0.7002998670859502,4.469933078807633,5.680172609017068
ENSG00000158161,153.08771929824562,105.610855891833,109.0,440,1.0,0.6898715088052351,5.037522046082567,6.089044875446846
ENSG00000158163,3.6666666666666665,3.8467673503370396,2.0,18,0.8245614035087719,1.0491183682737382,1.5404450409471488,2.9444389791664403
ENSG00000158164,0.47368421052631576,1.0195458225163425,0.0,4,0.24561403508771928,2.1523745142011674,0.38776553100876343,1.6094379124341003
ENSG00000158169,672.6140350877193,355.43111420126957,622.0,1797,1.0,0.5284324971823042,6.512657298648877,7.494430215031565
ENSG00000158186,93.03508771929825,45.98406747073253,87.0,211,1.0,0.4942658581617489,4.5436679862302976,5.356586274672012
ENSG00000158195,1004.3157894736842,489.5582249733914,831.0,2068,1.0,0.4874544740852341,6.913056989518695,7.634820677745543
ENSG00000158201,193.0701754385965,81.2704610828038,197.0,443,1.0,0.4209374176937589,5.268219822720074,6.095824562432225
ENSG00000158220,2.0526315789473686,3.055563150290554,1.0,16,0.5964912280701754,1.4886076886030903,1.1160040313799788,2.833213344056216
ENSG00000158234,37.771929824561404,16.50001898685017,36.0,83,1.0,0.436832829656507,3.6576965266772485,4.430816798843313
ENSG00000158246,3.719298245614035,4.901728506954432,2.0,23,0.7192982456140351,1.31791757026605,1.551660111767289,3.1780538303479458
ENSG00000158258,43.92982456140351,34.20518948154902,36.0,164,0.9824561403508771,0.7786325081662517,3.805101818364975,5.10594547390058
ENSG00000158270,5.719298245614035,7.0729726675486155,3.0,29,0.7368421052631579,1.2366854050621812,1.9049837213460958,3.4011973816621555
ENSG00000158286,27.05263157894737,14.761703652927128,25.0,69,1.0,0.5456660883377732,3.334082444999404,4.248495242049359
ENSG00000158290,554.4912280701755,310.3835255895413,461.0,1365,1.0,0.5597627336139928,6.319852817902215,7.2196420401307355
ENSG00000158292,119.01754385964912,109.32495650714078,84.0,625,1.0,0.9185616923506817,4.787637930926448,6.439350371100098
ENSG00000158296,715.8245614035088,365.74059517285394,645.0,1552,1.0,0.5109360797228732,6.574831126424554,7.347943823148687
ENSG00000158301,139.12280701754386,68.40401778494306,148.0,326,1.0,0.4916808340153537,4.942519231082839,5.7899601708972535
ENSG00000158315,1.631578947368421,2.217073190906106,1.0,8,0.5263157894736842,1.3588513105553555,0.9675840262617056,2.1972245773362196
ENSG00000158321,476.719298245614,298.8065998019673,377.0,1710,1.0,0.6267977841501541,6.169023317833255,7.444833273892193
ENSG00000158352,42.40350877192982,32.29211516383506,30.0,115,1.0,0.7615434689030196,3.770540285117883,4.7535901911063645
ENSG00000158373,265.42105263157896,139.28502988071682,222.0,631,1.0,0.5247700907661351,5.585077961938629,6.448889394146858
ENSG00000158402,2.754385964912281,2.753443958769674,2.0,9,0.6842105263157895,0.9996579977698816,1.3229247471873014,2.302585092994046
ENSG00000158406,3.982456140350877,4.282402647005263,3.0,18,0.7368421052631579,1.0753169642259912,1.605922970326656,2.9444389791664403
ENSG00000158411,79.01754385964912,31.00949810027692,77.0,208,1.0,0.39243814203281185,4.382245908877151,5.342334251964811
ENSG00000158417,1794.6315789473683,932.0592338545517,1971.0,3573,1.0,0.5193596528604753,7.493112093602856,8.181440695719374
ENSG00000158423,4.12280701754386,3.3704078570414904,4.0,13,0.7894736842105263,0.8175031823462339,1.6337025344337315,2.6390573296152584
ENSG00000158427,0.12280701754385964,0.42553224817349516,0.0,2,0.08771929824561403,3.4650483065556035,0.1158318155251217,1.0986122886681098
ENSG00000158428,0.43859649122807015,0.9066725637431696,0.0,4,0.2631578947368421,2.067213445334427,0.36366797942970297,1.6094379124341003
ENSG00000158435,316.57894736842104,135.5276655163098,311.0,624,1.0,0.4281006890789504,5.760726440552566,6.437751649736401
ENSG00000158445,118.91228070175438,102.31870390070331,90.0,539,1.0,0.8604553145972395,4.786760481323499,6.29156913955832
ENSG00000158457,1011.6140350877193,487.48709705950034,888.0,2537,1.0,0.48189040498753977,6.920290419885852,7.839131648274333
ENSG00000158458,2.807017543859649,3.0203984865483986,2.0,13,0.7543859649122807,1.0760169608328671,1.3368460857059095,2.6390573296152584
ENSG00000158467,179.87719298245614,115.37873506962046,153.0,462,1.0,0.6414305958225267,5.197818309176456,6.137727054086234
ENSG00000158470,321.5964912280702,204.5908687084965,271.0,875,1.0,0.6361725774035404,5.7764022890915685,6.775366090936392
ENSG00000158473,137.56140350877192,78.44538990912713,117.0,377,1.0,0.5702572662696399,4.931313574012044,5.934894195619588
ENSG00000158477,1.105263157894737,1.622214211307625,0.0,7,0.49122807017543857,1.4677176197545176,0.7444404749474959,2.0794415416798357
ENSG00000158480,84.40350877192982,47.37497065552155,74.0,219,1.0,0.5612914835511803,4.447387186272867,5.393627546352362
ENSG00000158481,31.596491228070175,19.336179679852194,30.0,84,1.0,0.6119723718776097,3.4842046515392338,4.442651256490317
ENSG00000158483,36.24561403508772,22.18049392545041,31.0,89,0.9824561403508771,0.6119497356005196,3.617534193868706,4.499809670330265
ENSG00000158485,1.8596491228070176,2.7218598978011617,1.0,14,0.5087719298245614,1.4636416431572283,1.0506989329722123,2.70805020110221
ENSG00000158486,0.22807017543859648,0.5674990201265652,0.0,2,0.15789473684210525,2.4882649344010934,0.20544397421480884,1.0986122886681098
ENSG00000158488,8.578947368421053,7.43290793032928,6.0,30,0.8947368421052632,0.8664125808359283,2.259567707910355,3.4339872044851463
ENSG00000158497,0.017543859649122806,0.13245323570650436,0.0,1,0.017543859649122806,7.549834435270749,0.017391742711869183,0.6931471805599453
ENSG00000158516,0.14035087719298245,0.548979458737108,0.0,3,0.07017543859649122,3.9114786435018942,0.13133600206108695,1.3862943611198906
ENSG00000158517,16.649122807017545,16.518919054126755,10.0,80,0.9473684210526315,0.9921795427663066,2.8706860828251344,4.394449154672439
ENSG00000158525,0.17543859649122806,0.6302722489285271,0.0,4,0.10526315789473684,3.5925518188926047,0.1616413515564159,1.6094379124341003
ENSG00000158526,426.5263157894737,173.13682711155258,410.0,812,1.0,0.40592296583409415,6.0580158438845135,6.70073110954781
